Provincias;Edad (3 grupos de edad);Españoles/Extranjeros;Sexo;Año;Total
31 Navarra;0-15 años;% Extranjeros;Ambos sexos;2019;10,58
31 Navarra;0-15 años;% Extranjeros;Hombres;2019;10,57
31 Navarra;0-15 años;% Extranjeros;Mujeres;2019;10,60
31 Navarra;16-64 años;TOTAL;Ambos sexos;2019;417.557
31 Navarra;16-64 años;TOTAL;Hombres;2019;211.558
31 Navarra;16-64 años;TOTAL;Mujeres;2019;205.999
31 Navarra;16-64 años;Españoles;Ambos sexos;2019;366.840
31 Navarra;16-64 años;Españoles;Hombres;2019;185.837
31 Navarra;16-64 años;Españoles;Mujeres;2019;181.003
31 Navarra;16-64 años;Extranjeros;Ambos sexos;2019;50.717
31 Navarra;16-64 años;Extranjeros;Hombres;2019;25.721
31 Navarra;16-64 años;Extranjeros;Mujeres;2019;24.996
31 Navarra;16-64 años;% Extranjeros;Ambos sexos;2019;12,15
31 Navarra;16-64 años;% Extranjeros;Hombres;2019;12,16
31 Navarra;16-64 años;% Extranjeros;Mujeres;2019;12,13
31 Navarra;65 y más;TOTAL;Ambos sexos;2019;128.391
31 Navarra;65 y más;TOTAL;Hombres;2019;56.615
31 Navarra;65 y más;TOTAL;Mujeres;2019;71.776
31 Navarra;65 y más;Españoles;Ambos sexos;2019;126.345
31 Navarra;65 y más;Españoles;Hombres;2019;55.790
31 Navarra;65 y más;Españoles;Mujeres;2019;70.555
31 Navarra;65 y más;Extranjeros;Ambos sexos;2019;2.046
31 Navarra;65 y más;Extranjeros;Hombres;2019;825
31 Navarra;65 y más;Extranjeros;Mujeres;2019;1.221
31 Navarra;65 y más;% Extranjeros;Ambos sexos;2019;1,59
31 Navarra;65 y más;% Extranjeros;Hombres;2019;1,46
31 Navarra;65 y más;% Extranjeros;Mujeres;2019;1,70
32 Ourense;TOTAL EDADES;TOTAL;Ambos sexos;2019;307.651
32 Ourense;TOTAL EDADES;TOTAL;Hombres;2019;147.522
32 Ourense;TOTAL EDADES;TOTAL;Mujeres;2019;160.129
32 Ourense;TOTAL EDADES;Españoles;Ambos sexos;2019;293.480
32 Ourense;TOTAL EDADES;Españoles;Hombres;2019;140.735
32 Ourense;TOTAL EDADES;Españoles;Mujeres;2019;152.745
32 Ourense;TOTAL EDADES;Extranjeros;Ambos sexos;2019;14.171
32 Ourense;TOTAL EDADES;Extranjeros;Hombres;2019;6.787
32 Ourense;TOTAL EDADES;Extranjeros;Mujeres;2019;7.384
32 Ourense;TOTAL EDADES;% Extranjeros;Ambos sexos;2019;4,61
32 Ourense;TOTAL EDADES;% Extranjeros;Hombres;2019;4,60
32 Ourense;TOTAL EDADES;% Extranjeros;Mujeres;2019;4,61
32 Ourense;0-15 años;TOTAL;Ambos sexos;2019;32.557
32 Ourense;0-15 años;TOTAL;Hombres;2019;16.720
32 Ourense;0-15 años;TOTAL;Mujeres;2019;15.837
32 Ourense;0-15 años;Españoles;Ambos sexos;2019;30.943
32 Ourense;0-15 años;Españoles;Hombres;2019;15.912
32 Ourense;0-15 años;Españoles;Mujeres;2019;15.031
32 Ourense;0-15 años;Extranjeros;Ambos sexos;2019;1.614
32 Ourense;0-15 años;Extranjeros;Hombres;2019;808
32 Ourense;0-15 años;Extranjeros;Mujeres;2019;806
32 Ourense;0-15 años;% Extranjeros;Ambos sexos;2019;4,96
32 Ourense;0-15 años;% Extranjeros;Hombres;2019;4,83
32 Ourense;0-15 años;% Extranjeros;Mujeres;2019;5,09
32 Ourense;16-64 años;TOTAL;Ambos sexos;2019;178.550
32 Ourense;16-64 años;TOTAL;Hombres;2019;89.154
32 Ourense;16-64 años;TOTAL;Mujeres;2019;89.396
32 Ourense;16-64 años;Españoles;Ambos sexos;2019;167.162
32 Ourense;16-64 años;Españoles;Hombres;2019;83.723
32 Ourense;16-64 años;Españoles;Mujeres;2019;83.439
32 Ourense;16-64 años;Extranjeros;Ambos sexos;2019;11.388
32 Ourense;16-64 años;Extranjeros;Hombres;2019;5.431
32 Ourense;16-64 años;Extranjeros;Mujeres;2019;5.957
32 Ourense;16-64 años;% Extranjeros;Ambos sexos;2019;6,38
32 Ourense;16-64 años;% Extranjeros;Hombres;2019;6,09
32 Ourense;16-64 años;% Extranjeros;Mujeres;2019;6,66
32 Ourense;65 y más;TOTAL;Ambos sexos;2019;96.544
32 Ourense;65 y más;TOTAL;Hombres;2019;41.648
32 Ourense;65 y más;TOTAL;Mujeres;2019;54.896
32 Ourense;65 y más;Españoles;Ambos sexos;2019;95.375
32 Ourense;65 y más;Españoles;Hombres;2019;41.100
32 Ourense;65 y más;Españoles;Mujeres;2019;54.275
32 Ourense;65 y más;Extranjeros;Ambos sexos;2019;1.169
32 Ourense;65 y más;Extranjeros;Hombres;2019;548
32 Ourense;65 y más;Extranjeros;Mujeres;2019;621
32 Ourense;65 y más;% Extranjeros;Ambos sexos;2019;1,21
32 Ourense;65 y más;% Extranjeros;Hombres;2019;1,32
32 Ourense;65 y más;% Extranjeros;Mujeres;2019;1,13
34 Palencia;TOTAL EDADES;TOTAL;Ambos sexos;2019;160.980
34 Palencia;TOTAL EDADES;TOTAL;Hombres;2019;79.808
34 Palencia;TOTAL EDADES;TOTAL;Mujeres;2019;81.172
34 Palencia;TOTAL EDADES;Españoles;Ambos sexos;2019;154.368
34 Palencia;TOTAL EDADES;Españoles;Hombres;2019;76.585
34 Palencia;TOTAL EDADES;Españoles;Mujeres;2019;77.783
34 Palencia;TOTAL EDADES;Extranjeros;Ambos sexos;2019;6.612
34 Palencia;TOTAL EDADES;Extranjeros;Hombres;2019;3.223
34 Palencia;TOTAL EDADES;Extranjeros;Mujeres;2019;3.389
34 Palencia;TOTAL EDADES;% Extranjeros;Ambos sexos;2019;4,11
34 Palencia;TOTAL EDADES;% Extranjeros;Hombres;2019;4,04
34 Palencia;TOTAL EDADES;% Extranjeros;Mujeres;2019;4,18
34 Palencia;0-15 años;TOTAL;Ambos sexos;2019;19.318
34 Palencia;0-15 años;TOTAL;Hombres;2019;9.950
34 Palencia;0-15 años;TOTAL;Mujeres;2019;9.368
34 Palencia;0-15 años;Españoles;Ambos sexos;2019;18.137
34 Palencia;0-15 años;Españoles;Hombres;2019;9.313
34 Palencia;0-15 años;Españoles;Mujeres;2019;8.824
34 Palencia;0-15 años;Extranjeros;Ambos sexos;2019;1.181
34 Palencia;0-15 años;Extranjeros;Hombres;2019;637
34 Palencia;0-15 años;Extranjeros;Mujeres;2019;544
34 Palencia;0-15 años;% Extranjeros;Ambos sexos;2019;6,11
34 Palencia;0-15 años;% Extranjeros;Hombres;2019;6,40
34 Palencia;0-15 años;% Extranjeros;Mujeres;2019;5,81
34 Palencia;16-64 años;TOTAL;Ambos sexos;2019;100.828
34 Palencia;16-64 años;TOTAL;Hombres;2019;51.768
34 Palencia;16-64 años;TOTAL;Mujeres;2019;49.060
34 Palencia;16-64 años;Españoles;Ambos sexos;2019;95.595
34 Palencia;16-64 años;Españoles;Hombres;2019;49.271
34 Palencia;16-64 años;Españoles;Mujeres;2019;46.324
34 Palencia;16-64 años;Extranjeros;Ambos sexos;2019;5.233
34 Palencia;16-64 años;Extranjeros;Hombres;2019;2.497
34 Palencia;16-64 años;Extranjeros;Mujeres;2019;2.736
34 Palencia;16-64 años;% Extranjeros;Ambos sexos;2019;5,19
34 Palencia;16-64 años;% Extranjeros;Hombres;2019;4,82
34 Palencia;16-64 años;% Extranjeros;Mujeres;2019;5,58
34 Palencia;65 y más;TOTAL;Ambos sexos;2019;40.834
34 Palencia;65 y más;TOTAL;Hombres;2019;18.090
34 Palencia;65 y más;TOTAL;Mujeres;2019;22.744
34 Palencia;65 y más;Españoles;Ambos sexos;2019;40.636
34 Palencia;65 y más;Españoles;Hombres;2019;18.001
34 Palencia;65 y más;Españoles;Mujeres;2019;22.635
34 Palencia;65 y más;Extranjeros;Ambos sexos;2019;198
34 Palencia;65 y más;Extranjeros;Hombres;2019;89
34 Palencia;65 y más;Extranjeros;Mujeres;2019;109
34 Palencia;65 y más;% Extranjeros;Ambos sexos;2019;0,48
34 Palencia;65 y más;% Extranjeros;Hombres;2019;0,49
34 Palencia;65 y más;% Extranjeros;Mujeres;2019;0,48
35 Palmas, Las;TOTAL EDADES;TOTAL;Ambos sexos;2019;1.120.406
35 Palmas, Las;TOTAL EDADES;TOTAL;Hombres;2019;557.774
35 Palmas, Las;TOTAL EDADES;TOTAL;Mujeres;2019;562.632
35 Palmas, Las;TOTAL EDADES;Españoles;Ambos sexos;2019;981.846
35 Palmas, Las;TOTAL EDADES;Españoles;Hombres;2019;488.649
35 Palmas, Las;TOTAL EDADES;Españoles;Mujeres;2019;493.197
35 Palmas, Las;TOTAL EDADES;Extranjeros;Ambos sexos;2019;138.560
35 Palmas, Las;TOTAL EDADES;Extranjeros;Hombres;2019;69.125
35 Palmas, Las;TOTAL EDADES;Extranjeros;Mujeres;2019;69.435
35 Palmas, Las;TOTAL EDADES;% Extranjeros;Ambos sexos;2019;12,37
35 Palmas, Las;TOTAL EDADES;% Extranjeros;Hombres;2019;12,39
35 Palmas, Las;TOTAL EDADES;% Extranjeros;Mujeres;2019;12,34
35 Palmas, Las;0-15 años;TOTAL;Ambos sexos;2019;162.889
35 Palmas, Las;0-15 años;TOTAL;Hombres;2019;83.609
35 Palmas, Las;0-15 años;TOTAL;Mujeres;2019;79.280
35 Palmas, Las;0-15 años;Españoles;Ambos sexos;2019;147.056
35 Palmas, Las;0-15 años;Españoles;Hombres;2019;75.372
35 Palmas, Las;0-15 años;Españoles;Mujeres;2019;71.684
35 Palmas, Las;0-15 años;Extranjeros;Ambos sexos;2019;15.833
35 Palmas, Las;0-15 años;Extranjeros;Hombres;2019;8.237
35 Palmas, Las;0-15 años;Extranjeros;Mujeres;2019;7.596
35 Palmas, Las;0-15 años;% Extranjeros;Ambos sexos;2019;9,72
35 Palmas, Las;0-15 años;% Extranjeros;Hombres;2019;9,85
35 Palmas, Las;0-15 años;% Extranjeros;Mujeres;2019;9,58
35 Palmas, Las;16-64 años;TOTAL;Ambos sexos;2019;789.750
35 Palmas, Las;16-64 años;TOTAL;Hombres;2019;398.477
35 Palmas, Las;16-64 años;TOTAL;Mujeres;2019;391.273
35 Palmas, Las;16-64 años;Españoles;Ambos sexos;2019;682.263
35 Palmas, Las;16-64 años;Españoles;Hombres;2019;345.185
35 Palmas, Las;16-64 años;Españoles;Mujeres;2019;337.078
35 Palmas, Las;16-64 años;Extranjeros;Ambos sexos;2019;107.487
35 Palmas, Las;16-64 años;Extranjeros;Hombres;2019;53.292
35 Palmas, Las;16-64 años;Extranjeros;Mujeres;2019;54.195
35 Palmas, Las;16-64 años;% Extranjeros;Ambos sexos;2019;13,61
35 Palmas, Las;16-64 años;% Extranjeros;Hombres;2019;13,37
35 Palmas, Las;16-64 años;% Extranjeros;Mujeres;2019;13,85
35 Palmas, Las;65 y más;TOTAL;Ambos sexos;2019;167.767
35 Palmas, Las;65 y más;TOTAL;Hombres;2019;75.688
35 Palmas, Las;65 y más;TOTAL;Mujeres;2019;92.079
35 Palmas, Las;65 y más;Españoles;Ambos sexos;2019;152.527
35 Palmas, Las;65 y más;Españoles;Hombres;2019;68.092
35 Palmas, Las;65 y más;Españoles;Mujeres;2019;84.435
35 Palmas, Las;65 y más;Extranjeros;Ambos sexos;2019;15.240
35 Palmas, Las;65 y más;Extranjeros;Hombres;2019;7.596
35 Palmas, Las;65 y más;Extranjeros;Mujeres;2019;7.644
35 Palmas, Las;65 y más;% Extranjeros;Ambos sexos;2019;9,08
35 Palmas, Las;65 y más;% Extranjeros;Hombres;2019;10,04
35 Palmas, Las;65 y más;% Extranjeros;Mujeres;2019;8,30
36 Pontevedra;TOTAL EDADES;TOTAL;Ambos sexos;2019;942.665
36 Pontevedra;TOTAL EDADES;TOTAL;Hombres;2019;455.286
36 Pontevedra;TOTAL EDADES;TOTAL;Mujeres;2019;487.379
36 Pontevedra;TOTAL EDADES;Españoles;Ambos sexos;2019;908.659
36 Pontevedra;TOTAL EDADES;Españoles;Hombres;2019;438.798
36 Pontevedra;TOTAL EDADES;Españoles;Mujeres;2019;469.861
36 Pontevedra;TOTAL EDADES;Extranjeros;Ambos sexos;2019;34.006
36 Pontevedra;TOTAL EDADES;Extranjeros;Hombres;2019;16.488
36 Pontevedra;TOTAL EDADES;Extranjeros;Mujeres;2019;17.518
36 Pontevedra;TOTAL EDADES;% Extranjeros;Ambos sexos;2019;3,61
36 Pontevedra;TOTAL EDADES;% Extranjeros;Hombres;2019;3,62
36 Pontevedra;TOTAL EDADES;% Extranjeros;Mujeres;2019;3,59
36 Pontevedra;0-15 años;TOTAL;Ambos sexos;2019;129.375
36 Pontevedra;0-15 años;TOTAL;Hombres;2019;66.826
36 Pontevedra;0-15 años;TOTAL;Mujeres;2019;62.549
36 Pontevedra;0-15 años;Españoles;Ambos sexos;2019;125.441
36 Pontevedra;0-15 años;Españoles;Hombres;2019;64.843
36 Pontevedra;0-15 años;Españoles;Mujeres;2019;60.598
36 Pontevedra;0-15 años;Extranjeros;Ambos sexos;2019;3.934
36 Pontevedra;0-15 años;Extranjeros;Hombres;2019;1.983
36 Pontevedra;0-15 años;Extranjeros;Mujeres;2019;1.951
36 Pontevedra;0-15 años;% Extranjeros;Ambos sexos;2019;3,04
36 Pontevedra;0-15 años;% Extranjeros;Hombres;2019;2,97
36 Pontevedra;0-15 años;% Extranjeros;Mujeres;2019;3,12
36 Pontevedra;16-64 años;TOTAL;Ambos sexos;2019;601.418
36 Pontevedra;16-64 años;TOTAL;Hombres;2019;298.850
36 Pontevedra;16-64 años;TOTAL;Mujeres;2019;302.568
36 Pontevedra;16-64 años;Españoles;Ambos sexos;2019;573.682
36 Pontevedra;16-64 años;Españoles;Hombres;2019;285.445
36 Pontevedra;16-64 años;Españoles;Mujeres;2019;288.237
36 Pontevedra;16-64 años;Extranjeros;Ambos sexos;2019;27.736
36 Pontevedra;16-64 años;Extranjeros;Hombres;2019;13.405
36 Pontevedra;16-64 años;Extranjeros;Mujeres;2019;14.331
36 Pontevedra;16-64 años;% Extranjeros;Ambos sexos;2019;4,61
36 Pontevedra;16-64 años;% Extranjeros;Hombres;2019;4,49
36 Pontevedra;16-64 años;% Extranjeros;Mujeres;2019;4,74
36 Pontevedra;65 y más;TOTAL;Ambos sexos;2019;211.872
36 Pontevedra;65 y más;TOTAL;Hombres;2019;89.610
36 Pontevedra;65 y más;TOTAL;Mujeres;2019;122.262
36 Pontevedra;65 y más;Españoles;Ambos sexos;2019;209.536
36 Pontevedra;65 y más;Españoles;Hombres;2019;88.510
36 Pontevedra;65 y más;Españoles;Mujeres;2019;121.026
36 Pontevedra;65 y más;Extranjeros;Ambos sexos;2019;2.336
36 Pontevedra;65 y más;Extranjeros;Hombres;2019;1.100
36 Pontevedra;65 y más;Extranjeros;Mujeres;2019;1.236
36 Pontevedra;65 y más;% Extranjeros;Ambos sexos;2019;1,10
36 Pontevedra;65 y más;% Extranjeros;Hombres;2019;1,23
36 Pontevedra;65 y más;% Extranjeros;Mujeres;2019;1,01
26 Rioja, La;TOTAL EDADES;TOTAL;Ambos sexos;2019;316.798
26 Rioja, La;TOTAL EDADES;TOTAL;Hombres;2019;156.179
26 Rioja, La;TOTAL EDADES;TOTAL;Mujeres;2019;160.619
26 Rioja, La;TOTAL EDADES;Españoles;Ambos sexos;2019;279.568
26 Rioja, La;TOTAL EDADES;Españoles;Hombres;2019;137.762
26 Rioja, La;TOTAL EDADES;Españoles;Mujeres;2019;141.806
26 Rioja, La;TOTAL EDADES;Extranjeros;Ambos sexos;2019;37.230
26 Rioja, La;TOTAL EDADES;Extranjeros;Hombres;2019;18.417
26 Rioja, La;TOTAL EDADES;Extranjeros;Mujeres;2019;18.813
26 Rioja, La;TOTAL EDADES;% Extranjeros;Ambos sexos;2019;11,75
26 Rioja, La;TOTAL EDADES;% Extranjeros;Hombres;2019;11,79
26 Rioja, La;TOTAL EDADES;% Extranjeros;Mujeres;2019;11,71
26 Rioja, La;0-15 años;TOTAL;Ambos sexos;2019;49.148
26 Rioja, La;0-15 años;TOTAL;Hombres;2019;25.274
26 Rioja, La;0-15 años;TOTAL;Mujeres;2019;23.874
26 Rioja, La;0-15 años;Españoles;Ambos sexos;2019;41.960
26 Rioja, La;0-15 años;Españoles;Hombres;2019;21.517
26 Rioja, La;0-15 años;Españoles;Mujeres;2019;20.443
26 Rioja, La;0-15 años;Extranjeros;Ambos sexos;2019;7.188
26 Rioja, La;0-15 años;Extranjeros;Hombres;2019;3.757
26 Rioja, La;0-15 años;Extranjeros;Mujeres;2019;3.431
26 Rioja, La;0-15 años;% Extranjeros;Ambos sexos;2019;14,63
26 Rioja, La;0-15 años;% Extranjeros;Hombres;2019;14,87
26 Rioja, La;0-15 años;% Extranjeros;Mujeres;2019;14,37
26 Rioja, La;16-64 años;TOTAL;Ambos sexos;2019;201.401
26 Rioja, La;16-64 años;TOTAL;Hombres;2019;101.518
26 Rioja, La;16-64 años;TOTAL;Mujeres;2019;99.883
26 Rioja, La;16-64 años;Españoles;Ambos sexos;2019;172.462
26 Rioja, La;16-64 años;Españoles;Hombres;2019;87.288
26 Rioja, La;16-64 años;Españoles;Mujeres;2019;85.174
26 Rioja, La;16-64 años;Extranjeros;Ambos sexos;2019;28.939
26 Rioja, La;16-64 años;Extranjeros;Hombres;2019;14.230
26 Rioja, La;16-64 años;Extranjeros;Mujeres;2019;14.709
26 Rioja, La;16-64 años;% Extranjeros;Ambos sexos;2019;14,37
26 Rioja, La;16-64 años;% Extranjeros;Hombres;2019;14,02
26 Rioja, La;16-64 años;% Extranjeros;Mujeres;2019;14,73
26 Rioja, La;65 y más;TOTAL;Ambos sexos;2019;66.249
26 Rioja, La;65 y más;TOTAL;Hombres;2019;29.387
26 Rioja, La;65 y más;TOTAL;Mujeres;2019;36.862
26 Rioja, La;65 y más;Españoles;Ambos sexos;2019;65.146
26 Rioja, La;65 y más;Españoles;Hombres;2019;28.957
26 Rioja, La;65 y más;Españoles;Mujeres;2019;36.189
26 Rioja, La;65 y más;Extranjeros;Ambos sexos;2019;1.103
26 Rioja, La;65 y más;Extranjeros;Hombres;2019;430
26 Rioja, La;65 y más;Extranjeros;Mujeres;2019;673
26 Rioja, La;65 y más;% Extranjeros;Ambos sexos;2019;1,66
26 Rioja, La;65 y más;% Extranjeros;Hombres;2019;1,46
26 Rioja, La;65 y más;% Extranjeros;Mujeres;2019;1,83
37 Salamanca;TOTAL EDADES;TOTAL;Ambos sexos;2019;330.119
37 Salamanca;TOTAL EDADES;TOTAL;Hombres;2019;160.364
37 Salamanca;TOTAL EDADES;TOTAL;Mujeres;2019;169.755
37 Salamanca;TOTAL EDADES;Españoles;Ambos sexos;2019;316.832
37 Salamanca;TOTAL EDADES;Españoles;Hombres;2019;154.205
37 Salamanca;TOTAL EDADES;Españoles;Mujeres;2019;162.627
37 Salamanca;TOTAL EDADES;Extranjeros;Ambos sexos;2019;13.287
37 Salamanca;TOTAL EDADES;Extranjeros;Hombres;2019;6.159
37 Salamanca;TOTAL EDADES;Extranjeros;Mujeres;2019;7.128
37 Salamanca;TOTAL EDADES;% Extranjeros;Ambos sexos;2019;4,02
37 Salamanca;TOTAL EDADES;% Extranjeros;Hombres;2019;3,84
37 Salamanca;TOTAL EDADES;% Extranjeros;Mujeres;2019;4,20
37 Salamanca;0-15 años;TOTAL;Ambos sexos;2019;40.592
37 Salamanca;0-15 años;TOTAL;Hombres;2019;20.861
37 Salamanca;0-15 años;TOTAL;Mujeres;2019;19.731
37 Salamanca;0-15 años;Españoles;Ambos sexos;2019;38.734
37 Salamanca;0-15 años;Españoles;Hombres;2019;19.952
37 Salamanca;0-15 años;Españoles;Mujeres;2019;18.782
37 Salamanca;0-15 años;Extranjeros;Ambos sexos;2019;1.858
37 Salamanca;0-15 años;Extranjeros;Hombres;2019;909
37 Salamanca;0-15 años;Extranjeros;Mujeres;2019;949
37 Salamanca;0-15 años;% Extranjeros;Ambos sexos;2019;4,58
37 Salamanca;0-15 años;% Extranjeros;Hombres;2019;4,36
37 Salamanca;0-15 años;% Extranjeros;Mujeres;2019;4,81
37 Salamanca;16-64 años;TOTAL;Ambos sexos;2019;201.790
37 Salamanca;16-64 años;TOTAL;Hombres;2019;101.165
37 Salamanca;16-64 años;TOTAL;Mujeres;2019;100.625
37 Salamanca;16-64 años;Españoles;Ambos sexos;2019;190.986
37 Salamanca;16-64 años;Españoles;Hombres;2019;96.188
37 Salamanca;16-64 años;Españoles;Mujeres;2019;94.798
37 Salamanca;16-64 años;Extranjeros;Ambos sexos;2019;10.804
37 Salamanca;16-64 años;Extranjeros;Hombres;2019;4.977
37 Salamanca;16-64 años;Extranjeros;Mujeres;2019;5.827
37 Salamanca;16-64 años;% Extranjeros;Ambos sexos;2019;5,35
37 Salamanca;16-64 años;% Extranjeros;Hombres;2019;4,92
37 Salamanca;16-64 años;% Extranjeros;Mujeres;2019;5,79
37 Salamanca;65 y más;TOTAL;Ambos sexos;2019;87.737
37 Salamanca;65 y más;TOTAL;Hombres;2019;38.338
37 Salamanca;65 y más;TOTAL;Mujeres;2019;49.399
37 Salamanca;65 y más;Españoles;Ambos sexos;2019;87.112
37 Salamanca;65 y más;Españoles;Hombres;2019;38.065
37 Salamanca;65 y más;Españoles;Mujeres;2019;49.047
37 Salamanca;65 y más;Extranjeros;Ambos sexos;2019;625
37 Salamanca;65 y más;Extranjeros;Hombres;2019;273
37 Salamanca;65 y más;Extranjeros;Mujeres;2019;352
37 Salamanca;65 y más;% Extranjeros;Ambos sexos;2019;0,71
37 Salamanca;65 y más;% Extranjeros;Hombres;2019;0,71
37 Salamanca;65 y más;% Extranjeros;Mujeres;2019;0,71
38 Santa Cruz de Tenerife;TOTAL EDADES;TOTAL;Ambos sexos;2019;1.032.983
38 Santa Cruz de Tenerife;TOTAL EDADES;TOTAL;Hombres;2019;508.197
38 Santa Cruz de Tenerife;TOTAL EDADES;TOTAL;Mujeres;2019;524.786
38 Santa Cruz de Tenerife;TOTAL EDADES;Españoles;Ambos sexos;2019;894.509
38 Santa Cruz de Tenerife;TOTAL EDADES;Españoles;Hombres;2019;439.971
38 Santa Cruz de Tenerife;TOTAL EDADES;Españoles;Mujeres;2019;454.538
38 Santa Cruz de Tenerife;TOTAL EDADES;Extranjeros;Ambos sexos;2019;138.474
38 Santa Cruz de Tenerife;TOTAL EDADES;Extranjeros;Hombres;2019;68.226
38 Santa Cruz de Tenerife;TOTAL EDADES;Extranjeros;Mujeres;2019;70.248
38 Santa Cruz de Tenerife;TOTAL EDADES;% Extranjeros;Ambos sexos;2019;13,41
38 Santa Cruz de Tenerife;TOTAL EDADES;% Extranjeros;Hombres;2019;13,43
38 Santa Cruz de Tenerife;TOTAL EDADES;% Extranjeros;Mujeres;2019;13,39
38 Santa Cruz de Tenerife;0-15 años;TOTAL;Ambos sexos;2019;146.384
38 Santa Cruz de Tenerife;0-15 años;TOTAL;Hombres;2019;75.105
38 Santa Cruz de Tenerife;0-15 años;TOTAL;Mujeres;2019;71.279
38 Santa Cruz de Tenerife;0-15 años;Españoles;Ambos sexos;2019;130.011
38 Santa Cruz de Tenerife;0-15 años;Españoles;Hombres;2019;66.718
38 Santa Cruz de Tenerife;0-15 años;Españoles;Mujeres;2019;63.293
38 Santa Cruz de Tenerife;0-15 años;Extranjeros;Ambos sexos;2019;16.373
38 Santa Cruz de Tenerife;0-15 años;Extranjeros;Hombres;2019;8.387
38 Santa Cruz de Tenerife;0-15 años;Extranjeros;Mujeres;2019;7.986
38 Santa Cruz de Tenerife;0-15 años;% Extranjeros;Ambos sexos;2019;11,18
38 Santa Cruz de Tenerife;0-15 años;% Extranjeros;Hombres;2019;11,17
38 Santa Cruz de Tenerife;0-15 años;% Extranjeros;Mujeres;2019;11,20
38 Santa Cruz de Tenerife;16-64 años;TOTAL;Ambos sexos;2019;713.687
38 Santa Cruz de Tenerife;16-64 años;TOTAL;Hombres;2019;356.649
38 Santa Cruz de Tenerife;16-64 años;TOTAL;Mujeres;2019;357.038
38 Santa Cruz de Tenerife;16-64 años;Españoles;Ambos sexos;2019;609.981
38 Santa Cruz de Tenerife;16-64 años;Españoles;Hombres;2019;305.903
38 Santa Cruz de Tenerife;16-64 años;Españoles;Mujeres;2019;304.078
38 Santa Cruz de Tenerife;16-64 años;Extranjeros;Ambos sexos;2019;103.706
38 Santa Cruz de Tenerife;16-64 años;Extranjeros;Hombres;2019;50.746
38 Santa Cruz de Tenerife;16-64 años;Extranjeros;Mujeres;2019;52.960
38 Santa Cruz de Tenerife;16-64 años;% Extranjeros;Ambos sexos;2019;14,53
38 Santa Cruz de Tenerife;16-64 años;% Extranjeros;Hombres;2019;14,23
38 Santa Cruz de Tenerife;16-64 años;% Extranjeros;Mujeres;2019;14,83
38 Santa Cruz de Tenerife;65 y más;TOTAL;Ambos sexos;2019;172.912
38 Santa Cruz de Tenerife;65 y más;TOTAL;Hombres;2019;76.443
38 Santa Cruz de Tenerife;65 y más;TOTAL;Mujeres;2019;96.469
38 Santa Cruz de Tenerife;65 y más;Españoles;Ambos sexos;2019;154.517
38 Santa Cruz de Tenerife;65 y más;Españoles;Hombres;2019;67.350
38 Santa Cruz de Tenerife;65 y más;Españoles;Mujeres;2019;87.167
38 Santa Cruz de Tenerife;65 y más;Extranjeros;Ambos sexos;2019;18.395
38 Santa Cruz de Tenerife;65 y más;Extranjeros;Hombres;2019;9.093
38 Santa Cruz de Tenerife;65 y más;Extranjeros;Mujeres;2019;9.302
38 Santa Cruz de Tenerife;65 y más;% Extranjeros;Ambos sexos;2019;10,64
38 Santa Cruz de Tenerife;65 y más;% Extranjeros;Hombres;2019;11,90
38 Santa Cruz de Tenerife;65 y más;% Extranjeros;Mujeres;2019;9,64
40 Segovia;TOTAL EDADES;TOTAL;Ambos sexos;2019;153.129
40 Segovia;TOTAL EDADES;TOTAL;Hombres;2019;76.813
40 Segovia;TOTAL EDADES;TOTAL;Mujeres;2019;76.316
40 Segovia;TOTAL EDADES;Españoles;Ambos sexos;2019;136.265
40 Segovia;TOTAL EDADES;Españoles;Hombres;2019;68.563
40 Segovia;TOTAL EDADES;Españoles;Mujeres;2019;67.702
40 Segovia;TOTAL EDADES;Extranjeros;Ambos sexos;2019;16.864
40 Segovia;TOTAL EDADES;Extranjeros;Hombres;2019;8.250
40 Segovia;TOTAL EDADES;Extranjeros;Mujeres;2019;8.614
40 Segovia;TOTAL EDADES;% Extranjeros;Ambos sexos;2019;11,01
40 Segovia;TOTAL EDADES;% Extranjeros;Hombres;2019;10,74
40 Segovia;TOTAL EDADES;% Extranjeros;Mujeres;2019;11,29
40 Segovia;0-15 años;TOTAL;Ambos sexos;2019;21.404
40 Segovia;0-15 años;TOTAL;Hombres;2019;11.031
40 Segovia;0-15 años;TOTAL;Mujeres;2019;10.373
40 Segovia;0-15 años;Españoles;Ambos sexos;2019;18.160
40 Segovia;0-15 años;Españoles;Hombres;2019;9.365
40 Segovia;0-15 años;Españoles;Mujeres;2019;8.795
40 Segovia;0-15 años;Extranjeros;Ambos sexos;2019;3.244
40 Segovia;0-15 años;Extranjeros;Hombres;2019;1.666
40 Segovia;0-15 años;Extranjeros;Mujeres;2019;1.578
40 Segovia;0-15 años;% Extranjeros;Ambos sexos;2019;15,16
40 Segovia;0-15 años;% Extranjeros;Hombres;2019;15,10
40 Segovia;0-15 años;% Extranjeros;Mujeres;2019;15,21
40 Segovia;16-64 años;TOTAL;Ambos sexos;2019;97.030
40 Segovia;16-64 años;TOTAL;Hombres;2019;50.220
40 Segovia;16-64 años;TOTAL;Mujeres;2019;46.810
40 Segovia;16-64 años;Españoles;Ambos sexos;2019;83.916
40 Segovia;16-64 años;Españoles;Hombres;2019;43.835
