Provincias;Edad (3 grupos de edad);Españoles/Extranjeros;Sexo;Año;Total
31 Navarra;0-15 años;% Extranjeros;Ambos sexos;2020;11,74
31 Navarra;0-15 años;% Extranjeros;Hombres;2020;11,76
31 Navarra;0-15 años;% Extranjeros;Mujeres;2020;11,71
31 Navarra;16-64 años;TOTAL;Ambos sexos;2020;422.288
31 Navarra;16-64 años;TOTAL;Hombres;2020;213.928
31 Navarra;16-64 años;TOTAL;Mujeres;2020;208.360
31 Navarra;16-64 años;Españoles;Ambos sexos;2020;366.730
31 Navarra;16-64 años;Españoles;Hombres;2020;185.754
31 Navarra;16-64 años;Españoles;Mujeres;2020;180.976
31 Navarra;16-64 años;Extranjeros;Ambos sexos;2020;55.558
31 Navarra;16-64 años;Extranjeros;Hombres;2020;28.174
31 Navarra;16-64 años;Extranjeros;Mujeres;2020;27.384
31 Navarra;16-64 años;% Extranjeros;Ambos sexos;2020;13,16
31 Navarra;16-64 años;% Extranjeros;Hombres;2020;13,17
31 Navarra;16-64 años;% Extranjeros;Mujeres;2020;13,14
31 Navarra;65 y más;TOTAL;Ambos sexos;2020;130.647
31 Navarra;65 y más;TOTAL;Hombres;2020;57.768
31 Navarra;65 y más;TOTAL;Mujeres;2020;72.879
31 Navarra;65 y más;Españoles;Ambos sexos;2020;128.244
31 Navarra;65 y más;Españoles;Hombres;2020;56.823
31 Navarra;65 y más;Españoles;Mujeres;2020;71.421
31 Navarra;65 y más;Extranjeros;Ambos sexos;2020;2.403
31 Navarra;65 y más;Extranjeros;Hombres;2020;945
31 Navarra;65 y más;Extranjeros;Mujeres;2020;1.458
31 Navarra;65 y más;% Extranjeros;Ambos sexos;2020;1,84
31 Navarra;65 y más;% Extranjeros;Hombres;2020;1,64
31 Navarra;65 y más;% Extranjeros;Mujeres;2020;2,00
32 Ourense;TOTAL EDADES;TOTAL;Ambos sexos;2020;306.650
32 Ourense;TOTAL EDADES;TOTAL;Hombres;2020;147.078
32 Ourense;TOTAL EDADES;TOTAL;Mujeres;2020;159.572
32 Ourense;TOTAL EDADES;Españoles;Ambos sexos;2020;291.017
32 Ourense;TOTAL EDADES;Españoles;Hombres;2020;139.650
32 Ourense;TOTAL EDADES;Españoles;Mujeres;2020;151.367
32 Ourense;TOTAL EDADES;Extranjeros;Ambos sexos;2020;15.633
32 Ourense;TOTAL EDADES;Extranjeros;Hombres;2020;7.428
32 Ourense;TOTAL EDADES;Extranjeros;Mujeres;2020;8.205
32 Ourense;TOTAL EDADES;% Extranjeros;Ambos sexos;2020;5,10
32 Ourense;TOTAL EDADES;% Extranjeros;Hombres;2020;5,05
32 Ourense;TOTAL EDADES;% Extranjeros;Mujeres;2020;5,14
32 Ourense;0-15 años;TOTAL;Ambos sexos;2020;32.185
32 Ourense;0-15 años;TOTAL;Hombres;2020;16.531
32 Ourense;0-15 años;TOTAL;Mujeres;2020;15.654
32 Ourense;0-15 años;Españoles;Ambos sexos;2020;30.344
32 Ourense;0-15 años;Españoles;Hombres;2020;15.616
32 Ourense;0-15 años;Españoles;Mujeres;2020;14.728
32 Ourense;0-15 años;Extranjeros;Ambos sexos;2020;1.841
32 Ourense;0-15 años;Extranjeros;Hombres;2020;915
32 Ourense;0-15 años;Extranjeros;Mujeres;2020;926
32 Ourense;0-15 años;% Extranjeros;Ambos sexos;2020;5,72
32 Ourense;0-15 años;% Extranjeros;Hombres;2020;5,54
32 Ourense;0-15 años;% Extranjeros;Mujeres;2020;5,92
32 Ourense;16-64 años;TOTAL;Ambos sexos;2020;177.784
32 Ourense;16-64 años;TOTAL;Hombres;2020;88.641
32 Ourense;16-64 años;TOTAL;Mujeres;2020;89.143
32 Ourense;16-64 años;Españoles;Ambos sexos;2020;165.320
32 Ourense;16-64 años;Españoles;Hombres;2020;82.742
32 Ourense;16-64 años;Españoles;Mujeres;2020;82.578
32 Ourense;16-64 años;Extranjeros;Ambos sexos;2020;12.464
32 Ourense;16-64 años;Extranjeros;Hombres;2020;5.899
32 Ourense;16-64 años;Extranjeros;Mujeres;2020;6.565
32 Ourense;16-64 años;% Extranjeros;Ambos sexos;2020;7,01
32 Ourense;16-64 años;% Extranjeros;Hombres;2020;6,65
32 Ourense;16-64 años;% Extranjeros;Mujeres;2020;7,36
32 Ourense;65 y más;TOTAL;Ambos sexos;2020;96.681
32 Ourense;65 y más;TOTAL;Hombres;2020;41.906
32 Ourense;65 y más;TOTAL;Mujeres;2020;54.775
32 Ourense;65 y más;Españoles;Ambos sexos;2020;95.353
32 Ourense;65 y más;Españoles;Hombres;2020;41.292
32 Ourense;65 y más;Españoles;Mujeres;2020;54.061
32 Ourense;65 y más;Extranjeros;Ambos sexos;2020;1.328
32 Ourense;65 y más;Extranjeros;Hombres;2020;614
32 Ourense;65 y más;Extranjeros;Mujeres;2020;714
32 Ourense;65 y más;% Extranjeros;Ambos sexos;2020;1,37
32 Ourense;65 y más;% Extranjeros;Hombres;2020;1,47
32 Ourense;65 y más;% Extranjeros;Mujeres;2020;1,30
34 Palencia;TOTAL EDADES;TOTAL;Ambos sexos;2020;160.321
34 Palencia;TOTAL EDADES;TOTAL;Hombres;2020;79.457
34 Palencia;TOTAL EDADES;TOTAL;Mujeres;2020;80.864
34 Palencia;TOTAL EDADES;Españoles;Ambos sexos;2020;153.155
34 Palencia;TOTAL EDADES;Españoles;Hombres;2020;75.942
34 Palencia;TOTAL EDADES;Españoles;Mujeres;2020;77.213
34 Palencia;TOTAL EDADES;Extranjeros;Ambos sexos;2020;7.166
34 Palencia;TOTAL EDADES;Extranjeros;Hombres;2020;3.515
34 Palencia;TOTAL EDADES;Extranjeros;Mujeres;2020;3.651
34 Palencia;TOTAL EDADES;% Extranjeros;Ambos sexos;2020;4,47
34 Palencia;TOTAL EDADES;% Extranjeros;Hombres;2020;4,42
34 Palencia;TOTAL EDADES;% Extranjeros;Mujeres;2020;4,51
34 Palencia;0-15 años;TOTAL;Ambos sexos;2020;19.125
34 Palencia;0-15 años;TOTAL;Hombres;2020;9.858
34 Palencia;0-15 años;TOTAL;Mujeres;2020;9.267
34 Palencia;0-15 años;Españoles;Ambos sexos;2020;17.881
34 Palencia;0-15 años;Españoles;Hombres;2020;9.190
34 Palencia;0-15 años;Españoles;Mujeres;2020;8.691
34 Palencia;0-15 años;Extranjeros;Ambos sexos;2020;1.244
34 Palencia;0-15 años;Extranjeros;Hombres;2020;668
34 Palencia;0-15 años;Extranjeros;Mujeres;2020;576
34 Palencia;0-15 años;% Extranjeros;Ambos sexos;2020;6,50
34 Palencia;0-15 años;% Extranjeros;Hombres;2020;6,78
34 Palencia;0-15 años;% Extranjeros;Mujeres;2020;6,22
34 Palencia;16-64 años;TOTAL;Ambos sexos;2020;99.888
34 Palencia;16-64 años;TOTAL;Hombres;2020;51.166
34 Palencia;16-64 años;TOTAL;Mujeres;2020;48.722
34 Palencia;16-64 años;Españoles;Ambos sexos;2020;94.199
34 Palencia;16-64 años;Españoles;Hombres;2020;48.424
34 Palencia;16-64 años;Españoles;Mujeres;2020;45.775
34 Palencia;16-64 años;Extranjeros;Ambos sexos;2020;5.689
34 Palencia;16-64 años;Extranjeros;Hombres;2020;2.742
34 Palencia;16-64 años;Extranjeros;Mujeres;2020;2.947
34 Palencia;16-64 años;% Extranjeros;Ambos sexos;2020;5,70
34 Palencia;16-64 años;% Extranjeros;Hombres;2020;5,36
34 Palencia;16-64 años;% Extranjeros;Mujeres;2020;6,05
34 Palencia;65 y más;TOTAL;Ambos sexos;2020;41.308
34 Palencia;65 y más;TOTAL;Hombres;2020;18.433
34 Palencia;65 y más;TOTAL;Mujeres;2020;22.875
34 Palencia;65 y más;Españoles;Ambos sexos;2020;41.075
34 Palencia;65 y más;Españoles;Hombres;2020;18.328
34 Palencia;65 y más;Españoles;Mujeres;2020;22.747
34 Palencia;65 y más;Extranjeros;Ambos sexos;2020;233
34 Palencia;65 y más;Extranjeros;Hombres;2020;105
34 Palencia;65 y más;Extranjeros;Mujeres;2020;128
34 Palencia;65 y más;% Extranjeros;Ambos sexos;2020;0,56
34 Palencia;65 y más;% Extranjeros;Hombres;2020;0,57
34 Palencia;65 y más;% Extranjeros;Mujeres;2020;0,56
35 Palmas, Las;TOTAL EDADES;TOTAL;Ambos sexos;2020;1.131.065
35 Palmas, Las;TOTAL EDADES;TOTAL;Hombres;2020;562.694
35 Palmas, Las;TOTAL EDADES;TOTAL;Mujeres;2020;568.371
35 Palmas, Las;TOTAL EDADES;Españoles;Ambos sexos;2020;984.344
35 Palmas, Las;TOTAL EDADES;Españoles;Hombres;2020;489.499
35 Palmas, Las;TOTAL EDADES;Españoles;Mujeres;2020;494.845
35 Palmas, Las;TOTAL EDADES;Extranjeros;Ambos sexos;2020;146.721
35 Palmas, Las;TOTAL EDADES;Extranjeros;Hombres;2020;73.195
35 Palmas, Las;TOTAL EDADES;Extranjeros;Mujeres;2020;73.526
35 Palmas, Las;TOTAL EDADES;% Extranjeros;Ambos sexos;2020;12,97
35 Palmas, Las;TOTAL EDADES;% Extranjeros;Hombres;2020;13,01
35 Palmas, Las;TOTAL EDADES;% Extranjeros;Mujeres;2020;12,94
35 Palmas, Las;0-15 años;TOTAL;Ambos sexos;2020;160.165
35 Palmas, Las;0-15 años;TOTAL;Hombres;2020;82.150
35 Palmas, Las;0-15 años;TOTAL;Mujeres;2020;78.015
35 Palmas, Las;0-15 años;Españoles;Ambos sexos;2020;143.427
35 Palmas, Las;0-15 años;Españoles;Hombres;2020;73.519
35 Palmas, Las;0-15 años;Españoles;Mujeres;2020;69.908
35 Palmas, Las;0-15 años;Extranjeros;Ambos sexos;2020;16.738
35 Palmas, Las;0-15 años;Extranjeros;Hombres;2020;8.631
35 Palmas, Las;0-15 años;Extranjeros;Mujeres;2020;8.107
35 Palmas, Las;0-15 años;% Extranjeros;Ambos sexos;2020;10,45
35 Palmas, Las;0-15 años;% Extranjeros;Hombres;2020;10,51
35 Palmas, Las;0-15 años;% Extranjeros;Mujeres;2020;10,39
35 Palmas, Las;16-64 años;TOTAL;Ambos sexos;2020;797.922
35 Palmas, Las;16-64 años;TOTAL;Hombres;2020;402.373
35 Palmas, Las;16-64 años;TOTAL;Mujeres;2020;395.549
35 Palmas, Las;16-64 años;Españoles;Ambos sexos;2020;684.026
35 Palmas, Las;16-64 años;Españoles;Hombres;2020;345.855
35 Palmas, Las;16-64 años;Españoles;Mujeres;2020;338.171
35 Palmas, Las;16-64 años;Extranjeros;Ambos sexos;2020;113.896
35 Palmas, Las;16-64 años;Extranjeros;Hombres;2020;56.518
35 Palmas, Las;16-64 años;Extranjeros;Mujeres;2020;57.378
35 Palmas, Las;16-64 años;% Extranjeros;Ambos sexos;2020;14,27
35 Palmas, Las;16-64 años;% Extranjeros;Hombres;2020;14,05
35 Palmas, Las;16-64 años;% Extranjeros;Mujeres;2020;14,51
35 Palmas, Las;65 y más;TOTAL;Ambos sexos;2020;172.978
35 Palmas, Las;65 y más;TOTAL;Hombres;2020;78.171
35 Palmas, Las;65 y más;TOTAL;Mujeres;2020;94.807
35 Palmas, Las;65 y más;Españoles;Ambos sexos;2020;156.891
35 Palmas, Las;65 y más;Españoles;Hombres;2020;70.125
35 Palmas, Las;65 y más;Españoles;Mujeres;2020;86.766
35 Palmas, Las;65 y más;Extranjeros;Ambos sexos;2020;16.087
35 Palmas, Las;65 y más;Extranjeros;Hombres;2020;8.046
35 Palmas, Las;65 y más;Extranjeros;Mujeres;2020;8.041
35 Palmas, Las;65 y más;% Extranjeros;Ambos sexos;2020;9,30
35 Palmas, Las;65 y más;% Extranjeros;Hombres;2020;10,29
35 Palmas, Las;65 y más;% Extranjeros;Mujeres;2020;8,48
36 Pontevedra;TOTAL EDADES;TOTAL;Ambos sexos;2020;945.408
36 Pontevedra;TOTAL EDADES;TOTAL;Hombres;2020;456.452
36 Pontevedra;TOTAL EDADES;TOTAL;Mujeres;2020;488.956
36 Pontevedra;TOTAL EDADES;Españoles;Ambos sexos;2020;907.608
36 Pontevedra;TOTAL EDADES;Españoles;Hombres;2020;438.339
36 Pontevedra;TOTAL EDADES;Españoles;Mujeres;2020;469.269
36 Pontevedra;TOTAL EDADES;Extranjeros;Ambos sexos;2020;37.800
36 Pontevedra;TOTAL EDADES;Extranjeros;Hombres;2020;18.113
36 Pontevedra;TOTAL EDADES;Extranjeros;Mujeres;2020;19.687
36 Pontevedra;TOTAL EDADES;% Extranjeros;Ambos sexos;2020;4,00
36 Pontevedra;TOTAL EDADES;% Extranjeros;Hombres;2020;3,97
36 Pontevedra;TOTAL EDADES;% Extranjeros;Mujeres;2020;4,03
36 Pontevedra;0-15 años;TOTAL;Ambos sexos;2020;127.923
36 Pontevedra;0-15 años;TOTAL;Hombres;2020;66.115
36 Pontevedra;0-15 años;TOTAL;Mujeres;2020;61.808
36 Pontevedra;0-15 años;Españoles;Ambos sexos;2020;123.420
36 Pontevedra;0-15 años;Españoles;Hombres;2020;63.861
36 Pontevedra;0-15 años;Españoles;Mujeres;2020;59.559
36 Pontevedra;0-15 años;Extranjeros;Ambos sexos;2020;4.503
36 Pontevedra;0-15 años;Extranjeros;Hombres;2020;2.254
36 Pontevedra;0-15 años;Extranjeros;Mujeres;2020;2.249
36 Pontevedra;0-15 años;% Extranjeros;Ambos sexos;2020;3,52
36 Pontevedra;0-15 años;% Extranjeros;Hombres;2020;3,41
36 Pontevedra;0-15 años;% Extranjeros;Mujeres;2020;3,64
36 Pontevedra;16-64 años;TOTAL;Ambos sexos;2020;601.793
36 Pontevedra;16-64 años;TOTAL;Hombres;2020;299.046
36 Pontevedra;16-64 años;TOTAL;Mujeres;2020;302.747
36 Pontevedra;16-64 años;Españoles;Ambos sexos;2020;571.151
36 Pontevedra;16-64 años;Españoles;Hombres;2020;284.400
36 Pontevedra;16-64 años;Españoles;Mujeres;2020;286.751
36 Pontevedra;16-64 años;Extranjeros;Ambos sexos;2020;30.642
36 Pontevedra;16-64 años;Extranjeros;Hombres;2020;14.646
36 Pontevedra;16-64 años;Extranjeros;Mujeres;2020;15.996
36 Pontevedra;16-64 años;% Extranjeros;Ambos sexos;2020;5,09
36 Pontevedra;16-64 años;% Extranjeros;Hombres;2020;4,90
36 Pontevedra;16-64 años;% Extranjeros;Mujeres;2020;5,28
36 Pontevedra;65 y más;TOTAL;Ambos sexos;2020;215.692
36 Pontevedra;65 y más;TOTAL;Hombres;2020;91.291
36 Pontevedra;65 y más;TOTAL;Mujeres;2020;124.401
36 Pontevedra;65 y más;Españoles;Ambos sexos;2020;213.037
36 Pontevedra;65 y más;Españoles;Hombres;2020;90.078
36 Pontevedra;65 y más;Españoles;Mujeres;2020;122.959
36 Pontevedra;65 y más;Extranjeros;Ambos sexos;2020;2.655
36 Pontevedra;65 y más;Extranjeros;Hombres;2020;1.213
36 Pontevedra;65 y más;Extranjeros;Mujeres;2020;1.442
36 Pontevedra;65 y más;% Extranjeros;Ambos sexos;2020;1,23
36 Pontevedra;65 y más;% Extranjeros;Hombres;2020;1,33
36 Pontevedra;65 y más;% Extranjeros;Mujeres;2020;1,16
26 Rioja, La;TOTAL EDADES;TOTAL;Ambos sexos;2020;319.914
26 Rioja, La;TOTAL EDADES;TOTAL;Hombres;2020;157.835
26 Rioja, La;TOTAL EDADES;TOTAL;Mujeres;2020;162.079
26 Rioja, La;TOTAL EDADES;Españoles;Ambos sexos;2020;279.704
26 Rioja, La;TOTAL EDADES;Españoles;Hombres;2020;137.892
26 Rioja, La;TOTAL EDADES;Españoles;Mujeres;2020;141.812
26 Rioja, La;TOTAL EDADES;Extranjeros;Ambos sexos;2020;40.210
26 Rioja, La;TOTAL EDADES;Extranjeros;Hombres;2020;19.943
26 Rioja, La;TOTAL EDADES;Extranjeros;Mujeres;2020;20.267
26 Rioja, La;TOTAL EDADES;% Extranjeros;Ambos sexos;2020;12,57
26 Rioja, La;TOTAL EDADES;% Extranjeros;Hombres;2020;12,64
26 Rioja, La;TOTAL EDADES;% Extranjeros;Mujeres;2020;12,50
26 Rioja, La;0-15 años;TOTAL;Ambos sexos;2020;49.126
26 Rioja, La;0-15 años;TOTAL;Hombres;2020;25.269
26 Rioja, La;0-15 años;TOTAL;Mujeres;2020;23.857
26 Rioja, La;0-15 años;Españoles;Ambos sexos;2020;41.417
26 Rioja, La;0-15 años;Españoles;Hombres;2020;21.255
26 Rioja, La;0-15 años;Españoles;Mujeres;2020;20.162
26 Rioja, La;0-15 años;Extranjeros;Ambos sexos;2020;7.709
26 Rioja, La;0-15 años;Extranjeros;Hombres;2020;4.014
26 Rioja, La;0-15 años;Extranjeros;Mujeres;2020;3.695
26 Rioja, La;0-15 años;% Extranjeros;Ambos sexos;2020;15,69
26 Rioja, La;0-15 años;% Extranjeros;Hombres;2020;15,89
26 Rioja, La;0-15 años;% Extranjeros;Mujeres;2020;15,49
26 Rioja, La;16-64 años;TOTAL;Ambos sexos;2020;203.467
26 Rioja, La;16-64 años;TOTAL;Hombres;2020;102.640
26 Rioja, La;16-64 años;TOTAL;Mujeres;2020;100.827
26 Rioja, La;16-64 años;Españoles;Ambos sexos;2020;172.283
26 Rioja, La;16-64 años;Españoles;Hombres;2020;87.204
26 Rioja, La;16-64 años;Españoles;Mujeres;2020;85.079
26 Rioja, La;16-64 años;Extranjeros;Ambos sexos;2020;31.184
26 Rioja, La;16-64 años;Extranjeros;Hombres;2020;15.436
26 Rioja, La;16-64 años;Extranjeros;Mujeres;2020;15.748
26 Rioja, La;16-64 años;% Extranjeros;Ambos sexos;2020;15,33
26 Rioja, La;16-64 años;% Extranjeros;Hombres;2020;15,04
26 Rioja, La;16-64 años;% Extranjeros;Mujeres;2020;15,62
26 Rioja, La;65 y más;TOTAL;Ambos sexos;2020;67.321
26 Rioja, La;65 y más;TOTAL;Hombres;2020;29.926
26 Rioja, La;65 y más;TOTAL;Mujeres;2020;37.395
26 Rioja, La;65 y más;Españoles;Ambos sexos;2020;66.004
26 Rioja, La;65 y más;Españoles;Hombres;2020;29.433
26 Rioja, La;65 y más;Españoles;Mujeres;2020;36.571
26 Rioja, La;65 y más;Extranjeros;Ambos sexos;2020;1.317
26 Rioja, La;65 y más;Extranjeros;Hombres;2020;493
26 Rioja, La;65 y más;Extranjeros;Mujeres;2020;824
26 Rioja, La;65 y más;% Extranjeros;Ambos sexos;2020;1,96
26 Rioja, La;65 y más;% Extranjeros;Hombres;2020;1,65
26 Rioja, La;65 y más;% Extranjeros;Mujeres;2020;2,20
37 Salamanca;TOTAL EDADES;TOTAL;Ambos sexos;2020;329.245
37 Salamanca;TOTAL EDADES;TOTAL;Hombres;2020;159.929
37 Salamanca;TOTAL EDADES;TOTAL;Mujeres;2020;169.316
37 Salamanca;TOTAL EDADES;Españoles;Ambos sexos;2020;314.352
37 Salamanca;TOTAL EDADES;Españoles;Hombres;2020;152.963
37 Salamanca;TOTAL EDADES;Españoles;Mujeres;2020;161.389
37 Salamanca;TOTAL EDADES;Extranjeros;Ambos sexos;2020;14.893
37 Salamanca;TOTAL EDADES;Extranjeros;Hombres;2020;6.966
37 Salamanca;TOTAL EDADES;Extranjeros;Mujeres;2020;7.927
37 Salamanca;TOTAL EDADES;% Extranjeros;Ambos sexos;2020;4,52
37 Salamanca;TOTAL EDADES;% Extranjeros;Hombres;2020;4,36
37 Salamanca;TOTAL EDADES;% Extranjeros;Mujeres;2020;4,68
37 Salamanca;0-15 años;TOTAL;Ambos sexos;2020;40.017
37 Salamanca;0-15 años;TOTAL;Hombres;2020;20.515
37 Salamanca;0-15 años;TOTAL;Mujeres;2020;19.502
37 Salamanca;0-15 años;Españoles;Ambos sexos;2020;37.977
37 Salamanca;0-15 años;Españoles;Hombres;2020;19.531
37 Salamanca;0-15 años;Españoles;Mujeres;2020;18.446
37 Salamanca;0-15 años;Extranjeros;Ambos sexos;2020;2.040
37 Salamanca;0-15 años;Extranjeros;Hombres;2020;984
37 Salamanca;0-15 años;Extranjeros;Mujeres;2020;1.056
37 Salamanca;0-15 años;% Extranjeros;Ambos sexos;2020;5,10
37 Salamanca;0-15 años;% Extranjeros;Hombres;2020;4,80
37 Salamanca;0-15 años;% Extranjeros;Mujeres;2020;5,41
37 Salamanca;16-64 años;TOTAL;Ambos sexos;2020;200.931
37 Salamanca;16-64 años;TOTAL;Hombres;2020;100.629
37 Salamanca;16-64 años;TOTAL;Mujeres;2020;100.302
37 Salamanca;16-64 años;Españoles;Ambos sexos;2020;188.788
37 Salamanca;16-64 años;Españoles;Hombres;2020;94.954
37 Salamanca;16-64 años;Españoles;Mujeres;2020;93.834
37 Salamanca;16-64 años;Extranjeros;Ambos sexos;2020;12.143
37 Salamanca;16-64 años;Extranjeros;Hombres;2020;5.675
37 Salamanca;16-64 años;Extranjeros;Mujeres;2020;6.468
37 Salamanca;16-64 años;% Extranjeros;Ambos sexos;2020;6,04
37 Salamanca;16-64 años;% Extranjeros;Hombres;2020;5,64
37 Salamanca;16-64 años;% Extranjeros;Mujeres;2020;6,45
37 Salamanca;65 y más;TOTAL;Ambos sexos;2020;88.297
37 Salamanca;65 y más;TOTAL;Hombres;2020;38.785
37 Salamanca;65 y más;TOTAL;Mujeres;2020;49.512
37 Salamanca;65 y más;Españoles;Ambos sexos;2020;87.587
37 Salamanca;65 y más;Españoles;Hombres;2020;38.478
37 Salamanca;65 y más;Españoles;Mujeres;2020;49.109
37 Salamanca;65 y más;Extranjeros;Ambos sexos;2020;710
37 Salamanca;65 y más;Extranjeros;Hombres;2020;307
37 Salamanca;65 y más;Extranjeros;Mujeres;2020;403
37 Salamanca;65 y más;% Extranjeros;Ambos sexos;2020;0,80
37 Salamanca;65 y más;% Extranjeros;Hombres;2020;0,79
37 Salamanca;65 y más;% Extranjeros;Mujeres;2020;0,81
38 Santa Cruz de Tenerife;TOTAL EDADES;TOTAL;Ambos sexos;2020;1.044.887
38 Santa Cruz de Tenerife;TOTAL EDADES;TOTAL;Hombres;2020;513.491
38 Santa Cruz de Tenerife;TOTAL EDADES;TOTAL;Mujeres;2020;531.396
38 Santa Cruz de Tenerife;TOTAL EDADES;Españoles;Ambos sexos;2020;899.066
38 Santa Cruz de Tenerife;TOTAL EDADES;Españoles;Hombres;2020;442.058
38 Santa Cruz de Tenerife;TOTAL EDADES;Españoles;Mujeres;2020;457.008
38 Santa Cruz de Tenerife;TOTAL EDADES;Extranjeros;Ambos sexos;2020;145.821
38 Santa Cruz de Tenerife;TOTAL EDADES;Extranjeros;Hombres;2020;71.433
38 Santa Cruz de Tenerife;TOTAL EDADES;Extranjeros;Mujeres;2020;74.388
38 Santa Cruz de Tenerife;TOTAL EDADES;% Extranjeros;Ambos sexos;2020;13,96
38 Santa Cruz de Tenerife;TOTAL EDADES;% Extranjeros;Hombres;2020;13,91
38 Santa Cruz de Tenerife;TOTAL EDADES;% Extranjeros;Mujeres;2020;14,00
38 Santa Cruz de Tenerife;0-15 años;TOTAL;Ambos sexos;2020;144.754
38 Santa Cruz de Tenerife;0-15 años;TOTAL;Hombres;2020;74.198
38 Santa Cruz de Tenerife;0-15 años;TOTAL;Mujeres;2020;70.556
38 Santa Cruz de Tenerife;0-15 años;Españoles;Ambos sexos;2020;127.909
38 Santa Cruz de Tenerife;0-15 años;Españoles;Hombres;2020;65.611
38 Santa Cruz de Tenerife;0-15 años;Españoles;Mujeres;2020;62.298
38 Santa Cruz de Tenerife;0-15 años;Extranjeros;Ambos sexos;2020;16.845
38 Santa Cruz de Tenerife;0-15 años;Extranjeros;Hombres;2020;8.587
38 Santa Cruz de Tenerife;0-15 años;Extranjeros;Mujeres;2020;8.258
38 Santa Cruz de Tenerife;0-15 años;% Extranjeros;Ambos sexos;2020;11,64
38 Santa Cruz de Tenerife;0-15 años;% Extranjeros;Hombres;2020;11,57
38 Santa Cruz de Tenerife;0-15 años;% Extranjeros;Mujeres;2020;11,70
38 Santa Cruz de Tenerife;16-64 años;TOTAL;Ambos sexos;2020;721.989
38 Santa Cruz de Tenerife;16-64 años;TOTAL;Hombres;2020;360.657
38 Santa Cruz de Tenerife;16-64 años;TOTAL;Mujeres;2020;361.332
38 Santa Cruz de Tenerife;16-64 años;Españoles;Ambos sexos;2020;612.345
38 Santa Cruz de Tenerife;16-64 años;Españoles;Hombres;2020;307.166
38 Santa Cruz de Tenerife;16-64 años;Españoles;Mujeres;2020;305.179
38 Santa Cruz de Tenerife;16-64 años;Extranjeros;Ambos sexos;2020;109.644
38 Santa Cruz de Tenerife;16-64 años;Extranjeros;Hombres;2020;53.491
38 Santa Cruz de Tenerife;16-64 años;Extranjeros;Mujeres;2020;56.153
38 Santa Cruz de Tenerife;16-64 años;% Extranjeros;Ambos sexos;2020;15,19
38 Santa Cruz de Tenerife;16-64 años;% Extranjeros;Hombres;2020;14,83
38 Santa Cruz de Tenerife;16-64 años;% Extranjeros;Mujeres;2020;15,54
38 Santa Cruz de Tenerife;65 y más;TOTAL;Ambos sexos;2020;178.144
38 Santa Cruz de Tenerife;65 y más;TOTAL;Hombres;2020;78.636
38 Santa Cruz de Tenerife;65 y más;TOTAL;Mujeres;2020;99.508
38 Santa Cruz de Tenerife;65 y más;Españoles;Ambos sexos;2020;158.812
38 Santa Cruz de Tenerife;65 y más;Españoles;Hombres;2020;69.281
38 Santa Cruz de Tenerife;65 y más;Españoles;Mujeres;2020;89.531
38 Santa Cruz de Tenerife;65 y más;Extranjeros;Ambos sexos;2020;19.332
38 Santa Cruz de Tenerife;65 y más;Extranjeros;Hombres;2020;9.355
38 Santa Cruz de Tenerife;65 y más;Extranjeros;Mujeres;2020;9.977
38 Santa Cruz de Tenerife;65 y más;% Extranjeros;Ambos sexos;2020;10,85
38 Santa Cruz de Tenerife;65 y más;% Extranjeros;Hombres;2020;11,90
38 Santa Cruz de Tenerife;65 y más;% Extranjeros;Mujeres;2020;10,03
40 Segovia;TOTAL EDADES;TOTAL;Ambos sexos;2020;153.478
40 Segovia;TOTAL EDADES;TOTAL;Hombres;2020;77.033
40 Segovia;TOTAL EDADES;TOTAL;Mujeres;2020;76.445
40 Segovia;TOTAL EDADES;Españoles;Ambos sexos;2020;135.513
40 Segovia;TOTAL EDADES;Españoles;Hombres;2020;68.205
40 Segovia;TOTAL EDADES;Españoles;Mujeres;2020;67.308
40 Segovia;TOTAL EDADES;Extranjeros;Ambos sexos;2020;17.965
40 Segovia;TOTAL EDADES;Extranjeros;Hombres;2020;8.828
40 Segovia;TOTAL EDADES;Extranjeros;Mujeres;2020;9.137
40 Segovia;TOTAL EDADES;% Extranjeros;Ambos sexos;2020;11,71
40 Segovia;TOTAL EDADES;% Extranjeros;Hombres;2020;11,46
40 Segovia;TOTAL EDADES;% Extranjeros;Mujeres;2020;11,95
40 Segovia;0-15 años;TOTAL;Ambos sexos;2020;21.265
40 Segovia;0-15 años;TOTAL;Hombres;2020;10.926
40 Segovia;0-15 años;TOTAL;Mujeres;2020;10.339
40 Segovia;0-15 años;Españoles;Ambos sexos;2020;17.888
40 Segovia;0-15 años;Españoles;Hombres;2020;9.180
40 Segovia;0-15 años;Españoles;Mujeres;2020;8.708
40 Segovia;0-15 años;Extranjeros;Ambos sexos;2020;3.377
40 Segovia;0-15 años;Extranjeros;Hombres;2020;1.746
40 Segovia;0-15 años;Extranjeros;Mujeres;2020;1.631
40 Segovia;0-15 años;% Extranjeros;Ambos sexos;2020;15,88
40 Segovia;0-15 años;% Extranjeros;Hombres;2020;15,98
40 Segovia;0-15 años;% Extranjeros;Mujeres;2020;15,78
40 Segovia;16-64 años;TOTAL;Ambos sexos;2020;97.334
40 Segovia;16-64 años;TOTAL;Hombres;2020;50.380
40 Segovia;16-64 años;TOTAL;Mujeres;2020;46.954
40 Segovia;16-64 años;Españoles;Ambos sexos;2020;83.325
40 Segovia;16-64 años;Españoles;Hombres;2020;43.541
