Provincias;Edad (3 grupos de edad);Españoles/Extranjeros;Sexo;Año;Total
31 Navarra;0-15 años;% Extranjeros;Ambos sexos;2021;12,11
31 Navarra;0-15 años;% Extranjeros;Hombres;2021;12,09
31 Navarra;0-15 años;% Extranjeros;Mujeres;2021;12,14
31 Navarra;16-64 años;TOTAL;Ambos sexos;2021;422.804
31 Navarra;16-64 años;TOTAL;Hombres;2021;214.285
31 Navarra;16-64 años;TOTAL;Mujeres;2021;208.519
31 Navarra;16-64 años;Españoles;Ambos sexos;2021;366.798
31 Navarra;16-64 años;Españoles;Hombres;2021;185.854
31 Navarra;16-64 años;Españoles;Mujeres;2021;180.944
31 Navarra;16-64 años;Extranjeros;Ambos sexos;2021;56.006
31 Navarra;16-64 años;Extranjeros;Hombres;2021;28.431
31 Navarra;16-64 años;Extranjeros;Mujeres;2021;27.575
31 Navarra;16-64 años;% Extranjeros;Ambos sexos;2021;13,25
31 Navarra;16-64 años;% Extranjeros;Hombres;2021;13,27
31 Navarra;16-64 años;% Extranjeros;Mujeres;2021;13,22
31 Navarra;65 y más;TOTAL;Ambos sexos;2021;131.941
31 Navarra;65 y más;TOTAL;Hombres;2021;58.498
31 Navarra;65 y más;TOTAL;Mujeres;2021;73.443
31 Navarra;65 y más;Españoles;Ambos sexos;2021;129.441
31 Navarra;65 y más;Españoles;Hombres;2021;57.493
31 Navarra;65 y más;Españoles;Mujeres;2021;71.948
31 Navarra;65 y más;Extranjeros;Ambos sexos;2021;2.500
31 Navarra;65 y más;Extranjeros;Hombres;2021;1.005
31 Navarra;65 y más;Extranjeros;Mujeres;2021;1.495
31 Navarra;65 y más;% Extranjeros;Ambos sexos;2021;1,89
31 Navarra;65 y más;% Extranjeros;Hombres;2021;1,72
31 Navarra;65 y más;% Extranjeros;Mujeres;2021;2,04
32 Ourense;TOTAL EDADES;TOTAL;Ambos sexos;2021;305.223
32 Ourense;TOTAL EDADES;TOTAL;Hombres;2021;146.495
32 Ourense;TOTAL EDADES;TOTAL;Mujeres;2021;158.728
32 Ourense;TOTAL EDADES;Españoles;Ambos sexos;2021;289.166
32 Ourense;TOTAL EDADES;Españoles;Hombres;2021;138.889
32 Ourense;TOTAL EDADES;Españoles;Mujeres;2021;150.277
32 Ourense;TOTAL EDADES;Extranjeros;Ambos sexos;2021;16.057
32 Ourense;TOTAL EDADES;Extranjeros;Hombres;2021;7.606
32 Ourense;TOTAL EDADES;Extranjeros;Mujeres;2021;8.451
32 Ourense;TOTAL EDADES;% Extranjeros;Ambos sexos;2021;5,26
32 Ourense;TOTAL EDADES;% Extranjeros;Hombres;2021;5,19
32 Ourense;TOTAL EDADES;% Extranjeros;Mujeres;2021;5,32
32 Ourense;0-15 años;TOTAL;Ambos sexos;2021;31.805
32 Ourense;0-15 años;TOTAL;Hombres;2021;16.376
32 Ourense;0-15 años;TOTAL;Mujeres;2021;15.429
32 Ourense;0-15 años;Españoles;Ambos sexos;2021;30.003
32 Ourense;0-15 años;Españoles;Hombres;2021;15.483
32 Ourense;0-15 años;Españoles;Mujeres;2021;14.520
32 Ourense;0-15 años;Extranjeros;Ambos sexos;2021;1.802
32 Ourense;0-15 años;Extranjeros;Hombres;2021;893
32 Ourense;0-15 años;Extranjeros;Mujeres;2021;909
32 Ourense;0-15 años;% Extranjeros;Ambos sexos;2021;5,67
32 Ourense;0-15 años;% Extranjeros;Hombres;2021;5,45
32 Ourense;0-15 años;% Extranjeros;Mujeres;2021;5,89
32 Ourense;16-64 años;TOTAL;Ambos sexos;2021;176.951
32 Ourense;16-64 años;TOTAL;Hombres;2021;88.141
32 Ourense;16-64 años;TOTAL;Mujeres;2021;88.810
32 Ourense;16-64 años;Españoles;Ambos sexos;2021;164.115
32 Ourense;16-64 años;Españoles;Hombres;2021;82.085
32 Ourense;16-64 años;Españoles;Mujeres;2021;82.030
32 Ourense;16-64 años;Extranjeros;Ambos sexos;2021;12.836
32 Ourense;16-64 años;Extranjeros;Hombres;2021;6.056
32 Ourense;16-64 años;Extranjeros;Mujeres;2021;6.780
32 Ourense;16-64 años;% Extranjeros;Ambos sexos;2021;7,25
32 Ourense;16-64 años;% Extranjeros;Hombres;2021;6,87
32 Ourense;16-64 años;% Extranjeros;Mujeres;2021;7,63
32 Ourense;65 y más;TOTAL;Ambos sexos;2021;96.467
32 Ourense;65 y más;TOTAL;Hombres;2021;41.978
32 Ourense;65 y más;TOTAL;Mujeres;2021;54.489
32 Ourense;65 y más;Españoles;Ambos sexos;2021;95.048
32 Ourense;65 y más;Españoles;Hombres;2021;41.321
32 Ourense;65 y más;Españoles;Mujeres;2021;53.727
32 Ourense;65 y más;Extranjeros;Ambos sexos;2021;1.419
32 Ourense;65 y más;Extranjeros;Hombres;2021;657
32 Ourense;65 y más;Extranjeros;Mujeres;2021;762
32 Ourense;65 y más;% Extranjeros;Ambos sexos;2021;1,47
32 Ourense;65 y más;% Extranjeros;Hombres;2021;1,57
32 Ourense;65 y más;% Extranjeros;Mujeres;2021;1,40
34 Palencia;TOTAL EDADES;TOTAL;Ambos sexos;2021;159.123
34 Palencia;TOTAL EDADES;TOTAL;Hombres;2021;78.841
34 Palencia;TOTAL EDADES;TOTAL;Mujeres;2021;80.282
34 Palencia;TOTAL EDADES;Españoles;Ambos sexos;2021;151.796
34 Palencia;TOTAL EDADES;Españoles;Hombres;2021;75.249
34 Palencia;TOTAL EDADES;Españoles;Mujeres;2021;76.547
34 Palencia;TOTAL EDADES;Extranjeros;Ambos sexos;2021;7.327
34 Palencia;TOTAL EDADES;Extranjeros;Hombres;2021;3.592
34 Palencia;TOTAL EDADES;Extranjeros;Mujeres;2021;3.735
34 Palencia;TOTAL EDADES;% Extranjeros;Ambos sexos;2021;4,60
34 Palencia;TOTAL EDADES;% Extranjeros;Hombres;2021;4,56
34 Palencia;TOTAL EDADES;% Extranjeros;Mujeres;2021;4,65
34 Palencia;0-15 años;TOTAL;Ambos sexos;2021;18.885
34 Palencia;0-15 años;TOTAL;Hombres;2021;9.738
34 Palencia;0-15 años;TOTAL;Mujeres;2021;9.147
34 Palencia;0-15 años;Españoles;Ambos sexos;2021;17.619
34 Palencia;0-15 años;Españoles;Hombres;2021;9.054
34 Palencia;0-15 años;Españoles;Mujeres;2021;8.565
34 Palencia;0-15 años;Extranjeros;Ambos sexos;2021;1.266
34 Palencia;0-15 años;Extranjeros;Hombres;2021;684
34 Palencia;0-15 años;Extranjeros;Mujeres;2021;582
34 Palencia;0-15 años;% Extranjeros;Ambos sexos;2021;6,70
34 Palencia;0-15 años;% Extranjeros;Hombres;2021;7,02
34 Palencia;0-15 años;% Extranjeros;Mujeres;2021;6,36
34 Palencia;16-64 años;TOTAL;Ambos sexos;2021;98.686
34 Palencia;16-64 años;TOTAL;Hombres;2021;50.446
34 Palencia;16-64 años;TOTAL;Mujeres;2021;48.240
34 Palencia;16-64 años;Españoles;Ambos sexos;2021;92.880
34 Palencia;16-64 años;Españoles;Hombres;2021;47.648
34 Palencia;16-64 años;Españoles;Mujeres;2021;45.232
34 Palencia;16-64 años;Extranjeros;Ambos sexos;2021;5.806
34 Palencia;16-64 años;Extranjeros;Hombres;2021;2.798
34 Palencia;16-64 años;Extranjeros;Mujeres;2021;3.008
34 Palencia;16-64 años;% Extranjeros;Ambos sexos;2021;5,88
34 Palencia;16-64 años;% Extranjeros;Hombres;2021;5,55
34 Palencia;16-64 años;% Extranjeros;Mujeres;2021;6,24
34 Palencia;65 y más;TOTAL;Ambos sexos;2021;41.552
34 Palencia;65 y más;TOTAL;Hombres;2021;18.657
34 Palencia;65 y más;TOTAL;Mujeres;2021;22.895
34 Palencia;65 y más;Españoles;Ambos sexos;2021;41.297
34 Palencia;65 y más;Españoles;Hombres;2021;18.547
34 Palencia;65 y más;Españoles;Mujeres;2021;22.750
34 Palencia;65 y más;Extranjeros;Ambos sexos;2021;255
34 Palencia;65 y más;Extranjeros;Hombres;2021;110
34 Palencia;65 y más;Extranjeros;Mujeres;2021;145
34 Palencia;65 y más;% Extranjeros;Ambos sexos;2021;0,61
34 Palencia;65 y más;% Extranjeros;Hombres;2021;0,59
34 Palencia;65 y más;% Extranjeros;Mujeres;2021;0,63
35 Palmas, Las;TOTAL EDADES;TOTAL;Ambos sexos;2021;1.128.539
35 Palmas, Las;TOTAL EDADES;TOTAL;Hombres;2021;561.281
35 Palmas, Las;TOTAL EDADES;TOTAL;Mujeres;2021;567.258
35 Palmas, Las;TOTAL EDADES;Españoles;Ambos sexos;2021;984.641
35 Palmas, Las;TOTAL EDADES;Españoles;Hombres;2021;489.433
35 Palmas, Las;TOTAL EDADES;Españoles;Mujeres;2021;495.208
35 Palmas, Las;TOTAL EDADES;Extranjeros;Ambos sexos;2021;143.898
35 Palmas, Las;TOTAL EDADES;Extranjeros;Hombres;2021;71.848
35 Palmas, Las;TOTAL EDADES;Extranjeros;Mujeres;2021;72.050
35 Palmas, Las;TOTAL EDADES;% Extranjeros;Ambos sexos;2021;12,75
35 Palmas, Las;TOTAL EDADES;% Extranjeros;Hombres;2021;12,80
35 Palmas, Las;TOTAL EDADES;% Extranjeros;Mujeres;2021;12,70
35 Palmas, Las;0-15 años;TOTAL;Ambos sexos;2021;154.512
35 Palmas, Las;0-15 años;TOTAL;Hombres;2021;79.306
35 Palmas, Las;0-15 años;TOTAL;Mujeres;2021;75.206
35 Palmas, Las;0-15 años;Españoles;Ambos sexos;2021;138.289
35 Palmas, Las;0-15 años;Españoles;Hombres;2021;70.933
35 Palmas, Las;0-15 años;Españoles;Mujeres;2021;67.356
35 Palmas, Las;0-15 años;Extranjeros;Ambos sexos;2021;16.223
35 Palmas, Las;0-15 años;Extranjeros;Hombres;2021;8.373
35 Palmas, Las;0-15 años;Extranjeros;Mujeres;2021;7.850
35 Palmas, Las;0-15 años;% Extranjeros;Ambos sexos;2021;10,50
35 Palmas, Las;0-15 años;% Extranjeros;Hombres;2021;10,56
35 Palmas, Las;0-15 años;% Extranjeros;Mujeres;2021;10,44
35 Palmas, Las;16-64 años;TOTAL;Ambos sexos;2021;795.931
35 Palmas, Las;16-64 años;TOTAL;Hombres;2021;401.337
35 Palmas, Las;16-64 años;TOTAL;Mujeres;2021;394.594
35 Palmas, Las;16-64 años;Españoles;Ambos sexos;2021;684.832
35 Palmas, Las;16-64 años;Españoles;Hombres;2021;346.141
35 Palmas, Las;16-64 años;Españoles;Mujeres;2021;338.691
35 Palmas, Las;16-64 años;Extranjeros;Ambos sexos;2021;111.099
35 Palmas, Las;16-64 años;Extranjeros;Hombres;2021;55.196
35 Palmas, Las;16-64 años;Extranjeros;Mujeres;2021;55.903
35 Palmas, Las;16-64 años;% Extranjeros;Ambos sexos;2021;13,96
35 Palmas, Las;16-64 años;% Extranjeros;Hombres;2021;13,75
35 Palmas, Las;16-64 años;% Extranjeros;Mujeres;2021;14,17
35 Palmas, Las;65 y más;TOTAL;Ambos sexos;2021;178.096
35 Palmas, Las;65 y más;TOTAL;Hombres;2021;80.638
35 Palmas, Las;65 y más;TOTAL;Mujeres;2021;97.458
35 Palmas, Las;65 y más;Españoles;Ambos sexos;2021;161.520
35 Palmas, Las;65 y más;Españoles;Hombres;2021;72.359
35 Palmas, Las;65 y más;Españoles;Mujeres;2021;89.161
35 Palmas, Las;65 y más;Extranjeros;Ambos sexos;2021;16.576
35 Palmas, Las;65 y más;Extranjeros;Hombres;2021;8.279
35 Palmas, Las;65 y más;Extranjeros;Mujeres;2021;8.297
35 Palmas, Las;65 y más;% Extranjeros;Ambos sexos;2021;9,31
35 Palmas, Las;65 y más;% Extranjeros;Hombres;2021;10,27
35 Palmas, Las;65 y más;% Extranjeros;Mujeres;2021;8,51
36 Pontevedra;TOTAL EDADES;TOTAL;Ambos sexos;2021;944.275
36 Pontevedra;TOTAL EDADES;TOTAL;Hombres;2021;455.910
36 Pontevedra;TOTAL EDADES;TOTAL;Mujeres;2021;488.365
36 Pontevedra;TOTAL EDADES;Españoles;Ambos sexos;2021;906.257
36 Pontevedra;TOTAL EDADES;Españoles;Hombres;2021;437.698
36 Pontevedra;TOTAL EDADES;Españoles;Mujeres;2021;468.559
36 Pontevedra;TOTAL EDADES;Extranjeros;Ambos sexos;2021;38.018
36 Pontevedra;TOTAL EDADES;Extranjeros;Hombres;2021;18.212
36 Pontevedra;TOTAL EDADES;Extranjeros;Mujeres;2021;19.806
36 Pontevedra;TOTAL EDADES;% Extranjeros;Ambos sexos;2021;4,03
36 Pontevedra;TOTAL EDADES;% Extranjeros;Hombres;2021;3,99
36 Pontevedra;TOTAL EDADES;% Extranjeros;Mujeres;2021;4,06
36 Pontevedra;0-15 años;TOTAL;Ambos sexos;2021;125.444
36 Pontevedra;0-15 años;TOTAL;Hombres;2021;64.793
36 Pontevedra;0-15 años;TOTAL;Mujeres;2021;60.651
36 Pontevedra;0-15 años;Españoles;Ambos sexos;2021;120.991
36 Pontevedra;0-15 años;Españoles;Hombres;2021;62.554
36 Pontevedra;0-15 años;Españoles;Mujeres;2021;58.437
36 Pontevedra;0-15 años;Extranjeros;Ambos sexos;2021;4.453
36 Pontevedra;0-15 años;Extranjeros;Hombres;2021;2.239
36 Pontevedra;0-15 años;Extranjeros;Mujeres;2021;2.214
36 Pontevedra;0-15 años;% Extranjeros;Ambos sexos;2021;3,55
36 Pontevedra;0-15 años;% Extranjeros;Hombres;2021;3,46
36 Pontevedra;0-15 años;% Extranjeros;Mujeres;2021;3,65
36 Pontevedra;16-64 años;TOTAL;Ambos sexos;2021;600.006
36 Pontevedra;16-64 años;TOTAL;Hombres;2021;298.326
36 Pontevedra;16-64 años;TOTAL;Mujeres;2021;301.680
36 Pontevedra;16-64 años;Españoles;Ambos sexos;2021;569.142
36 Pontevedra;16-64 años;Españoles;Hombres;2021;283.575
36 Pontevedra;16-64 años;Españoles;Mujeres;2021;285.567
36 Pontevedra;16-64 años;Extranjeros;Ambos sexos;2021;30.864
36 Pontevedra;16-64 años;Extranjeros;Hombres;2021;14.751
36 Pontevedra;16-64 años;Extranjeros;Mujeres;2021;16.113
36 Pontevedra;16-64 años;% Extranjeros;Ambos sexos;2021;5,14
36 Pontevedra;16-64 años;% Extranjeros;Hombres;2021;4,94
36 Pontevedra;16-64 años;% Extranjeros;Mujeres;2021;5,34
36 Pontevedra;65 y más;TOTAL;Ambos sexos;2021;218.825
36 Pontevedra;65 y más;TOTAL;Hombres;2021;92.791
36 Pontevedra;65 y más;TOTAL;Mujeres;2021;126.034
36 Pontevedra;65 y más;Españoles;Ambos sexos;2021;216.124
36 Pontevedra;65 y más;Españoles;Hombres;2021;91.569
36 Pontevedra;65 y más;Españoles;Mujeres;2021;124.555
36 Pontevedra;65 y más;Extranjeros;Ambos sexos;2021;2.701
36 Pontevedra;65 y más;Extranjeros;Hombres;2021;1.222
36 Pontevedra;65 y más;Extranjeros;Mujeres;2021;1.479
36 Pontevedra;65 y más;% Extranjeros;Ambos sexos;2021;1,23
36 Pontevedra;65 y más;% Extranjeros;Hombres;2021;1,32
36 Pontevedra;65 y más;% Extranjeros;Mujeres;2021;1,17
26 Rioja, La;TOTAL EDADES;TOTAL;Ambos sexos;2021;319.796
26 Rioja, La;TOTAL EDADES;TOTAL;Hombres;2021;157.823
26 Rioja, La;TOTAL EDADES;TOTAL;Mujeres;2021;161.973
26 Rioja, La;TOTAL EDADES;Españoles;Ambos sexos;2021;278.905
26 Rioja, La;TOTAL EDADES;Españoles;Hombres;2021;137.513
26 Rioja, La;TOTAL EDADES;Españoles;Mujeres;2021;141.392
26 Rioja, La;TOTAL EDADES;Extranjeros;Ambos sexos;2021;40.891
26 Rioja, La;TOTAL EDADES;Extranjeros;Hombres;2021;20.310
26 Rioja, La;TOTAL EDADES;Extranjeros;Mujeres;2021;20.581
26 Rioja, La;TOTAL EDADES;% Extranjeros;Ambos sexos;2021;12,79
26 Rioja, La;TOTAL EDADES;% Extranjeros;Hombres;2021;12,87
26 Rioja, La;TOTAL EDADES;% Extranjeros;Mujeres;2021;12,71
26 Rioja, La;0-15 años;TOTAL;Ambos sexos;2021;48.444
26 Rioja, La;0-15 años;TOTAL;Hombres;2021;24.956
26 Rioja, La;0-15 años;TOTAL;Mujeres;2021;23.488
26 Rioja, La;0-15 años;Españoles;Ambos sexos;2021;40.555
26 Rioja, La;0-15 años;Españoles;Hombres;2021;20.868
26 Rioja, La;0-15 años;Españoles;Mujeres;2021;19.687
26 Rioja, La;0-15 años;Extranjeros;Ambos sexos;2021;7.889
26 Rioja, La;0-15 años;Extranjeros;Hombres;2021;4.088
26 Rioja, La;0-15 años;Extranjeros;Mujeres;2021;3.801
26 Rioja, La;0-15 años;% Extranjeros;Ambos sexos;2021;16,28
26 Rioja, La;0-15 años;% Extranjeros;Hombres;2021;16,38
26 Rioja, La;0-15 años;% Extranjeros;Mujeres;2021;16,18
26 Rioja, La;16-64 años;TOTAL;Ambos sexos;2021;203.516
26 Rioja, La;16-64 años;TOTAL;Hombres;2021;102.692
26 Rioja, La;16-64 años;TOTAL;Mujeres;2021;100.824
26 Rioja, La;16-64 años;Españoles;Ambos sexos;2021;171.914
26 Rioja, La;16-64 años;Españoles;Hombres;2021;87.004
26 Rioja, La;16-64 años;Españoles;Mujeres;2021;84.910
26 Rioja, La;16-64 años;Extranjeros;Ambos sexos;2021;31.602
26 Rioja, La;16-64 años;Extranjeros;Hombres;2021;15.688
26 Rioja, La;16-64 años;Extranjeros;Mujeres;2021;15.914
26 Rioja, La;16-64 años;% Extranjeros;Ambos sexos;2021;15,53
26 Rioja, La;16-64 años;% Extranjeros;Hombres;2021;15,28
26 Rioja, La;16-64 años;% Extranjeros;Mujeres;2021;15,78
26 Rioja, La;65 y más;TOTAL;Ambos sexos;2021;67.836
26 Rioja, La;65 y más;TOTAL;Hombres;2021;30.175
26 Rioja, La;65 y más;TOTAL;Mujeres;2021;37.661
26 Rioja, La;65 y más;Españoles;Ambos sexos;2021;66.436
26 Rioja, La;65 y más;Españoles;Hombres;2021;29.641
26 Rioja, La;65 y más;Españoles;Mujeres;2021;36.795
26 Rioja, La;65 y más;Extranjeros;Ambos sexos;2021;1.400
26 Rioja, La;65 y más;Extranjeros;Hombres;2021;534
26 Rioja, La;65 y más;Extranjeros;Mujeres;2021;866
26 Rioja, La;65 y más;% Extranjeros;Ambos sexos;2021;2,06
26 Rioja, La;65 y más;% Extranjeros;Hombres;2021;1,77
26 Rioja, La;65 y más;% Extranjeros;Mujeres;2021;2,30
37 Salamanca;TOTAL EDADES;TOTAL;Ambos sexos;2021;327.338
37 Salamanca;TOTAL EDADES;TOTAL;Hombres;2021;158.874
37 Salamanca;TOTAL EDADES;TOTAL;Mujeres;2021;168.464
37 Salamanca;TOTAL EDADES;Españoles;Ambos sexos;2021;312.069
37 Salamanca;TOTAL EDADES;Españoles;Hombres;2021;151.776
37 Salamanca;TOTAL EDADES;Españoles;Mujeres;2021;160.293
37 Salamanca;TOTAL EDADES;Extranjeros;Ambos sexos;2021;15.269
37 Salamanca;TOTAL EDADES;Extranjeros;Hombres;2021;7.098
37 Salamanca;TOTAL EDADES;Extranjeros;Mujeres;2021;8.171
37 Salamanca;TOTAL EDADES;% Extranjeros;Ambos sexos;2021;4,66
37 Salamanca;TOTAL EDADES;% Extranjeros;Hombres;2021;4,47
37 Salamanca;TOTAL EDADES;% Extranjeros;Mujeres;2021;4,85
37 Salamanca;0-15 años;TOTAL;Ambos sexos;2021;39.261
37 Salamanca;0-15 años;TOTAL;Hombres;2021;20.156
37 Salamanca;0-15 años;TOTAL;Mujeres;2021;19.105
37 Salamanca;0-15 años;Españoles;Ambos sexos;2021;37.192
37 Salamanca;0-15 años;Españoles;Hombres;2021;19.175
37 Salamanca;0-15 años;Españoles;Mujeres;2021;18.017
37 Salamanca;0-15 años;Extranjeros;Ambos sexos;2021;2.069
37 Salamanca;0-15 años;Extranjeros;Hombres;2021;981
37 Salamanca;0-15 años;Extranjeros;Mujeres;2021;1.088
37 Salamanca;0-15 años;% Extranjeros;Ambos sexos;2021;5,27
37 Salamanca;0-15 años;% Extranjeros;Hombres;2021;4,87
37 Salamanca;0-15 años;% Extranjeros;Mujeres;2021;5,69
37 Salamanca;16-64 años;TOTAL;Ambos sexos;2021;200.261
37 Salamanca;16-64 años;TOTAL;Hombres;2021;100.153
37 Salamanca;16-64 años;TOTAL;Mujeres;2021;100.108
37 Salamanca;16-64 años;Españoles;Ambos sexos;2021;187.785
37 Salamanca;16-64 años;Españoles;Hombres;2021;94.346
37 Salamanca;16-64 años;Españoles;Mujeres;2021;93.439
37 Salamanca;16-64 años;Extranjeros;Ambos sexos;2021;12.476
37 Salamanca;16-64 años;Extranjeros;Hombres;2021;5.807
37 Salamanca;16-64 años;Extranjeros;Mujeres;2021;6.669
37 Salamanca;16-64 años;% Extranjeros;Ambos sexos;2021;6,23
37 Salamanca;16-64 años;% Extranjeros;Hombres;2021;5,80
37 Salamanca;16-64 años;% Extranjeros;Mujeres;2021;6,66
37 Salamanca;65 y más;TOTAL;Ambos sexos;2021;87.816
37 Salamanca;65 y más;TOTAL;Hombres;2021;38.565
37 Salamanca;65 y más;TOTAL;Mujeres;2021;49.251
37 Salamanca;65 y más;Españoles;Ambos sexos;2021;87.092
37 Salamanca;65 y más;Españoles;Hombres;2021;38.255
37 Salamanca;65 y más;Españoles;Mujeres;2021;48.837
37 Salamanca;65 y más;Extranjeros;Ambos sexos;2021;724
37 Salamanca;65 y más;Extranjeros;Hombres;2021;310
37 Salamanca;65 y más;Extranjeros;Mujeres;2021;414
37 Salamanca;65 y más;% Extranjeros;Ambos sexos;2021;0,82
37 Salamanca;65 y más;% Extranjeros;Hombres;2021;0,80
37 Salamanca;65 y más;% Extranjeros;Mujeres;2021;0,84
38 Santa Cruz de Tenerife;TOTAL EDADES;TOTAL;Ambos sexos;2021;1.044.405
38 Santa Cruz de Tenerife;TOTAL EDADES;TOTAL;Hombres;2021;512.899
38 Santa Cruz de Tenerife;TOTAL EDADES;TOTAL;Mujeres;2021;531.506
38 Santa Cruz de Tenerife;TOTAL EDADES;Españoles;Ambos sexos;2021;900.477
38 Santa Cruz de Tenerife;TOTAL EDADES;Españoles;Hombres;2021;442.500
38 Santa Cruz de Tenerife;TOTAL EDADES;Españoles;Mujeres;2021;457.977
38 Santa Cruz de Tenerife;TOTAL EDADES;Extranjeros;Ambos sexos;2021;143.928
38 Santa Cruz de Tenerife;TOTAL EDADES;Extranjeros;Hombres;2021;70.399
38 Santa Cruz de Tenerife;TOTAL EDADES;Extranjeros;Mujeres;2021;73.529
38 Santa Cruz de Tenerife;TOTAL EDADES;% Extranjeros;Ambos sexos;2021;13,78
38 Santa Cruz de Tenerife;TOTAL EDADES;% Extranjeros;Hombres;2021;13,73
38 Santa Cruz de Tenerife;TOTAL EDADES;% Extranjeros;Mujeres;2021;13,83
38 Santa Cruz de Tenerife;0-15 años;TOTAL;Ambos sexos;2021;140.700
38 Santa Cruz de Tenerife;0-15 años;TOTAL;Hombres;2021;72.203
38 Santa Cruz de Tenerife;0-15 años;TOTAL;Mujeres;2021;68.497
38 Santa Cruz de Tenerife;0-15 años;Españoles;Ambos sexos;2021;124.550
38 Santa Cruz de Tenerife;0-15 años;Españoles;Hombres;2021;63.933
38 Santa Cruz de Tenerife;0-15 años;Españoles;Mujeres;2021;60.617
38 Santa Cruz de Tenerife;0-15 años;Extranjeros;Ambos sexos;2021;16.150
38 Santa Cruz de Tenerife;0-15 años;Extranjeros;Hombres;2021;8.270
38 Santa Cruz de Tenerife;0-15 años;Extranjeros;Mujeres;2021;7.880
38 Santa Cruz de Tenerife;0-15 años;% Extranjeros;Ambos sexos;2021;11,48
38 Santa Cruz de Tenerife;0-15 años;% Extranjeros;Hombres;2021;11,45
38 Santa Cruz de Tenerife;0-15 años;% Extranjeros;Mujeres;2021;11,50
38 Santa Cruz de Tenerife;16-64 años;TOTAL;Ambos sexos;2021;720.542
38 Santa Cruz de Tenerife;16-64 años;TOTAL;Hombres;2021;359.652
38 Santa Cruz de Tenerife;16-64 años;TOTAL;Mujeres;2021;360.890
38 Santa Cruz de Tenerife;16-64 años;Españoles;Ambos sexos;2021;612.931
38 Santa Cruz de Tenerife;16-64 años;Españoles;Hombres;2021;307.283
38 Santa Cruz de Tenerife;16-64 años;Españoles;Mujeres;2021;305.648
38 Santa Cruz de Tenerife;16-64 años;Extranjeros;Ambos sexos;2021;107.611
38 Santa Cruz de Tenerife;16-64 años;Extranjeros;Hombres;2021;52.369
38 Santa Cruz de Tenerife;16-64 años;Extranjeros;Mujeres;2021;55.242
38 Santa Cruz de Tenerife;16-64 años;% Extranjeros;Ambos sexos;2021;14,93
38 Santa Cruz de Tenerife;16-64 años;% Extranjeros;Hombres;2021;14,56
38 Santa Cruz de Tenerife;16-64 años;% Extranjeros;Mujeres;2021;15,31
38 Santa Cruz de Tenerife;65 y más;TOTAL;Ambos sexos;2021;183.163
38 Santa Cruz de Tenerife;65 y más;TOTAL;Hombres;2021;81.044
38 Santa Cruz de Tenerife;65 y más;TOTAL;Mujeres;2021;102.119
38 Santa Cruz de Tenerife;65 y más;Españoles;Ambos sexos;2021;162.996
38 Santa Cruz de Tenerife;65 y más;Españoles;Hombres;2021;71.284
38 Santa Cruz de Tenerife;65 y más;Españoles;Mujeres;2021;91.712
38 Santa Cruz de Tenerife;65 y más;Extranjeros;Ambos sexos;2021;20.167
38 Santa Cruz de Tenerife;65 y más;Extranjeros;Hombres;2021;9.760
38 Santa Cruz de Tenerife;65 y más;Extranjeros;Mujeres;2021;10.407
38 Santa Cruz de Tenerife;65 y más;% Extranjeros;Ambos sexos;2021;11,01
38 Santa Cruz de Tenerife;65 y más;% Extranjeros;Hombres;2021;12,04
38 Santa Cruz de Tenerife;65 y más;% Extranjeros;Mujeres;2021;10,19
40 Segovia;TOTAL EDADES;TOTAL;Ambos sexos;2021;153.663
40 Segovia;TOTAL EDADES;TOTAL;Hombres;2021;77.071
40 Segovia;TOTAL EDADES;TOTAL;Mujeres;2021;76.592
40 Segovia;TOTAL EDADES;Españoles;Ambos sexos;2021;135.641
40 Segovia;TOTAL EDADES;Españoles;Hombres;2021;68.275
40 Segovia;TOTAL EDADES;Españoles;Mujeres;2021;67.366
40 Segovia;TOTAL EDADES;Extranjeros;Ambos sexos;2021;18.022
40 Segovia;TOTAL EDADES;Extranjeros;Hombres;2021;8.796
40 Segovia;TOTAL EDADES;Extranjeros;Mujeres;2021;9.226
40 Segovia;TOTAL EDADES;% Extranjeros;Ambos sexos;2021;11,73
40 Segovia;TOTAL EDADES;% Extranjeros;Hombres;2021;11,41
40 Segovia;TOTAL EDADES;% Extranjeros;Mujeres;2021;12,05
40 Segovia;0-15 años;TOTAL;Ambos sexos;2021;21.103
40 Segovia;0-15 años;TOTAL;Hombres;2021;10.827
40 Segovia;0-15 años;TOTAL;Mujeres;2021;10.276
40 Segovia;0-15 años;Españoles;Ambos sexos;2021;17.815
40 Segovia;0-15 años;Españoles;Hombres;2021;9.134
40 Segovia;0-15 años;Españoles;Mujeres;2021;8.681
40 Segovia;0-15 años;Extranjeros;Ambos sexos;2021;3.288
40 Segovia;0-15 años;Extranjeros;Hombres;2021;1.693
40 Segovia;0-15 años;Extranjeros;Mujeres;2021;1.595
40 Segovia;0-15 años;% Extranjeros;Ambos sexos;2021;15,58
40 Segovia;0-15 años;% Extranjeros;Hombres;2021;15,64
40 Segovia;0-15 años;% Extranjeros;Mujeres;2021;15,52
40 Segovia;16-64 años;TOTAL;Ambos sexos;2021;97.927
40 Segovia;16-64 años;TOTAL;Hombres;2021;50.562
40 Segovia;16-64 años;TOTAL;Mujeres;2021;47.365
40 Segovia;16-64 años;Españoles;Ambos sexos;2021;83.820
40 Segovia;16-64 años;Españoles;Hombres;2021;43.716
